StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade
38,86,1,0,2,1,0,18,0,13,1,93,90,0,0,0
26,94,1,0,1,1,0,28,3,1,1,84,81,1,2,1
26,94,1,0,0,1,0,28,3,1,1,84,81,1,2,1
26,94,2,1,0,1,0,28,3,1,1,84,81,1,2,1
26,94,1,0,2,1,0,28,3,1,1,84,81,1,2,1
32,84,2,1,1,1,1,18,1,10,1,96,55,1,2,2
32,84,1,1,1,0,1,18,1,10,1,96,55,1,2,2
13,71,2,1,0,1,0,19,0,1,1,76,40,0,1,3
13,71,2,1,0,1,0,27,2,7,0,81,68,1,1,2
13,71,2,1,2,1,0,19,0,1,1,76,40,0,1,3
13,71,2,1,2,1,0,27,2,7,0,81,68,1,1,2
14,84,1,0,1,1,0,18,0,3,1,99,40,1,2,3
14,84,2,1,2,1,0,18,0,3,1,99,40,1,2,3
14,84,2,0,1,0,0,18,0,3,1,99,40,1,2,3
14,84,1,1,2,1,0,18,0,3,1,99,40,1,2,3
14,61,1,0,0,0,0,29,3,4,0,80,81,0,1,1
14,61,1,0,0,0,0,21,1,12,1,57,86,1,1,0
14,61,2,0,1,1,0,29,3,4,0,80,81,0,1,1
14,61,2,0,1,1,0,21,1,12,1,57,86,1,1,0
14,61,2,0,1,1,0,29,3,4,0,80,81,0,1,1
14,61,2,0,1,1,0,21,1,12,1,57,86,1,1,0
14,61,0,1,1,1,0,29,3,4,0,80,81,0,1,1
14,61,0,1,1,1,0,21,1,12,1,57,86,1,1,0
14,61,1,0,2,1,0,29,3,4,0,80,81,0,1,1
14,61,1,0,2,1,0,21,1,12,1,57,86,1,1,0
17,90,2,0,1,1,1,28,1,7,1,91,52,1,2,3
17,90,2,0,1,1,1,21,0,8,1,75,92,1,1,0
17,90,1,0,0,1,1,28,1,7,1,91,52,1,2,3
17,90,1,0,0,1,1,21,0,8,1,75,92,1,1,0
17,90,1,0,1,1,1,28,1,7,1,91,52,1,2,3
17,90,1,0,1,1,1,21,0,8,1,75,92,1,1,0
13,83,1,1,1,1,0,25,1,5,1,64,92,1,2,0
13,83,1,1,1,1,0,20,3,8,1,93,41,1,2,3
13,83,1,1,1,1,0,19,1,11,1,66,51,0,2,3
13,83,0,0,2,1,0,25,1,5,1,64,92,1,2,0
13,83,0,0,2,1,0,20,3,8,1,93,41,1,2,3
13,83,0,0,2,1,0,19,1,11,1,66,51,0,2,3
13,83,1,0,1,1,0,25,1,5,1,64,92,1,2,0
13,83,1,0,1,1,0,20,3,8,1,93,41,1,2,3
13,83,1,0,1,1,0,19,1,11,1,66,51,0,2,3
19,68,1,1,1,1,1,21,3,20,0,79,55,0,2,2
19,68,1,1,1,1,1,25,0,12,1,63,91,0,0,0
19,68,2,1,2,1,1,21,3,20,0,79,55,0,2,2
19,68,2,1,2,1,1,25,0,12,1,63,91,0,0,0
19,68,0,1,0,1,1,21,3,20,0,79,55,0,2,2
19,68,0,1,0,1,1,25,0,12,1,63,91,0,0,0
35,77,2,1,1,1,0,18,2,8,1,56,87,0,1,0
9,86,1,0,2,1,0,19,3,4,0,100,97,1,2,0
9,86,1,0,2,1,0,28,1,18,0,60,70,0,1,1
9,86,1,0,2,1,0,29,1,16,1,65,44,0,2,3
9,86,2,0,1,1,0,19,3,4,0,100,97,1,2,0
9,86,2,0,1,1,0,28,1,18,0,60,70,0,1,1
9,86,2,0,1,1,0,29,1,16,1,65,44,0,2,3
15,74,1,1,1,1,1,18,0,7,1,87,64,0,2,2
15,74,1,1,1,1,1,18,1,14,0,93,61,1,1,2
15,74,2,0,0,0,1,18,0,7,1,87,64,0,2,2
15,74,2,0,0,0,1,18,1,14,0,93,61,1,1,2
15,74,1,1,1,1,1,18,0,7,1,87,64,0,2,2
15,74,1,1,1,1,1,18,1,14,0,93,61,1,1,2
15,74,0,0,0,1,1,18,0,7,1,87,64,0,2,2
15,74,0,0,0,1,1,18,1,14,0,93,61,1,1,2
15,74,0,0,1,1,1,18,0,7,1,87,64,0,2,2
15,74,0,0,1,1,1,18,1,14,0,93,61,1,1,2
15,74,2,0,1,1,1,18,0,7,1,87,64,0,2,2
15,74,2,0,1,1,1,18,1,14,0,93,61,1,1,2
15,74,1,1,0,1,1,18,0,7,1,87,64,0,2,2
15,74,1,1,0,1,1,18,1,14,0,93,61,1,1,2
15,74,2,0,0,1,1,18,0,7,1,87,64,0,2,2
15,74,2,0,0,1,1,18,1,14,0,93,61,1,1,2
15,95,1,1,0,1,0,18,1,14,1,69,93,1,1,0
15,95,1,1,0,1,0,18,3,18,0,63,94,0,0,0
15,95,1,1,0,1,0,22,0,17,1,90,61,0,1,2
15,95,1,0,2,1,0,18,1,14,1,69,93,1,1,0
15,95,1,0,2,1,0,18,3,18,0,63,94,0,0,0
15,95,1,0,2,1,0,22,0,17,1,90,61,0,1,2
15,95,0,0,2,1,0,18,1,14,1,69,93,1,1,0
15,95,0,0,2,1,0,18,3,18,0,63,94,0,0,0
15,95,0,0,2,1,0,22,0,17,1,90,61,0,1,2
15,95,0,0,1,1,0,18,1,14,1,69,93,1,1,0
15,95,0,0,1,1,0,18,3,18,0,63,94,0,0,0
15,95,0,0,1,1,0,22,0,17,1,90,61,0,1,2
15,95,1,1,0,1,0,18,1,14,1,69,93,1,1,0
15,95,1,1,0,1,0,18,3,18,0,63,94,0,0,0
15,95,1,1,0,1,0,22,0,17,1,90,61,0,1,2
15,95,1,1,2,1,0,18,1,14,1,69,93,1,1,0
15,95,1,1,2,1,0,18,3,18,0,63,94,0,0,0
15,95,1,1,2,1,0,22,0,17,1,90,61,0,1,2
15,95,1,1,0,1,0,18,1,14,1,69,93,1,1,0
15,95,1,1,0,1,0,18,3,18,0,63,94,0,0,0
15,95,1,1,0,1,0,22,0,17,1,90,61,0,1,2
11,81,1,1,2,1,0,23,0,10,0,63,47,1,1,3
11,81,1,1,2,1,0,18,3,16,1,52,64,1,2,2
11,81,1,1,2,1,0,29,0,17,1,74,78,1,2,1
11,81,1,1,2,1,0,19,2,10,1,79,44,1,1,3
11,81,1,1,2,1,0,21,3,10,0,94,52,1,2,3
36,96,0,0,1,1,0,20,2,2,0,71,57,1,2,2
36,96,0,0,1,1,0,20,3,13,0,62,88,1,0,0
29,66,2,0,1,1,1,19,3,4,1,57,55,1,2,2
29,66,2,0,1,1,1,29,1,10,1,89,61,1,2,2
22,86,1,0,1,1,0,19,0,18,1,86,42,0,2,3
22,86,1,0,1,1,0,24,1,12,0,82,66,0,2,2
22,86,0,0,1,1,0,19,0,18,1,86,42,0,2,3
22,86,0,0,1,1,0,24,1,12,0,82,66,0,2,2
31,68,2,1,0,1,1,27,0,9,0,58,93,1,2,0
31,68,2,1,0,1,1,19,0,18,0,51,91,0,0,0
31,68,2,1,0,1,1,21,3,16,1,91,93,0,2,0
31,68,2,1,0,1,1,19,2,20,0,55,99,0,2,0
12,98,0,1,1,0,0,22,1,18,1,73,72,1,1,1
12,98,0,1,1,0,0,22,1,7,0,83,45,0,0,3
12,98,0,1,1,0,0,20,0,11,1,81,44,1,2,3
12,98,2,1,1,1,0,22,1,18,1,73,72,1,1,1
12,98,2,1,1,1,0,22,1,7,0,83,45,0,0,3
12,98,2,1,1,1,0,20,0,11,1,81,44,1,2,3
12,98,2,0,1,1,0,22,1,18,1,73,72,1,1,1
12,98,2,0,1,1,0,22,1,7,0,83,45,0,0,3
12,98,2,0,1,1,0,20,0,11,1,81,44,1,2,3
12,98,1,0,1,1,0,22,1,18,1,73,72,1,1,1
12,98,1,0,1,1,0,22,1,7,0,83,45,0,0,3
12,98,1,0,1,1,0,20,0,11,1,81,44,1,2,3
12,98,1,0,0,1,0,22,1,18,1,73,72,1,1,1
12,98,1,0,0,1,0,22,1,7,0,83,45,0,0,3
12,98,1,0,0,1,0,20,0,11,1,81,44,1,2,3
12,98,0,1,1,1,0,22,1,18,1,73,72,1,1,1
12,98,0,1,1,1,0,22,1,7,0,83,45,0,0,3
12,98,0,1,1,1,0,20,0,11,1,81,44,1,2,3
17,84,0,1,0,1,1,25,0,2,1,54,81,1,2,1
17,84,0,1,0,1,1,19,1,17,1,96,60,0,0,2
17,84,2,0,2,1,1,25,0,2,1,54,81,1,2,1
17,84,2,0,2,1,1,19,1,17,1,96,60,0,0,2
17,84,2,1,1,1,1,25,0,2,1,54,81,1,2,1
17,84,2,1,1,1,1,19,1,17,1,96,60,0,0,2
17,84,2,0,1,1,1,25,0,2,1,54,81,1,2,1
17,84,2,0,1,1,1,19,1,17,1,96,60,0,0,2
7,69,2,1,2,1,1,23,0,6,1,62,59,1,1,2
7,69,2,1,2,1,1,18,3,14,0,98,84,1,2,1
9,86,1,0,1,1,1,29,3,2,0,80,41,0,0,3
9,86,1,0,1,1,1,26,0,14,1,50,96,1,1,0
7,88,2,1,0,1,1,20,0,1,1,95,57,0,2,2
7,88,2,1,0,1,1,28,2,12,0,97,69,0,2,2
7,88,2,1,0,1,1,29,0,6,0,57,51,1,2,3
24,98,0,1,2,1,0,21,1,16,1,51,64,1,1,2
24,98,0,1,2,1,0,26,0,18,1,50,94,0,2,0
24,98,0,1,2,1,0,29,1,3,1,99,71,1,2,1
24,98,0,1,2,1,0,19,2,5,1,53,42,1,0,3
24,98,0,1,2,1,0,19,1,2,1,72,66,0,2,2
24,98,2,0,1,1,0,21,1,16,1,51,64,1,1,2
24,98,2,0,1,1,0,26,0,18,1,50,94,0,2,0
24,98,2,0,1,1,0,29,1,3,1,99,71,1,2,1
24,98,2,0,1,1,0,19,2,5,1,53,42,1,0,3
24,98,2,0,1,1,0,19,1,2,1,72,66,0,2,2
24,98,1,1,1,1,0,21,1,16,1,51,64,1,1,2
24,98,1,1,1,1,0,26,0,18,1,50,94,0,2,0
24,98,1,1,1,1,0,29,1,3,1,99,71,1,2,1
24,98,1,1,1,1,0,19,2,5,1,53,42,1,0,3
24,98,1,1,1,1,0,19,1,2,1,72,66,0,2,2
29,74,1,1,1,0,1,24,2,11,1,78,41,1,1,3
29,74,2,1,2,1,1,24,2,11,1,78,41,1,1,3
29,74,0,0,1,1,1,24,2,11,1,78,41,1,1,3
28,87,1,1,2,1,0,20,2,0,1,65,85,1,1,0
28,87,1,0,1,1,0,20,2,0,1,65,85,1,1,0
28,87,1,0,1,1,0,20,2,0,1,65,85,1,1,0
30,78,2,1,1,1,1,29,0,5,1,58,51,1,2,3
30,78,2,1,1,1,1,29,0,5,1,58,51,1,2,3
14,93,1,0,0,1,1,18,1,2,0,77,83,0,2,1
14,93,1,0,0,1,1,28,2,9,0,57,79,0,1,1
14,93,0,1,0,1,1,18,1,2,0,77,83,0,2,1
14,93,0,1,0,1,1,28,2,9,0,57,79,0,1,1
31,71,2,1,1,1,1,22,0,12,0,97,79,0,1,1
31,71,2,1,1,1,1,26,3,18,0,79,97,1,0,0
19,60,2,1,2,1,1,19,0,13,1,87,88,1,2,0
19,60,2,1,2,1,1,22,3,18,1,50,87,0,0,0
19,60,1,0,2,1,1,19,0,13,1,87,88,1,2,0
19,60,1,0,2,1,1,22,3,18,1,50,87,0,0,0
15,77,1,1,1,1,0,18,1,6,1,86,91,1,0,0
15,77,1,1,1,1,0,27,0,19,0,91,72,0,2,1
15,77,1,1,1,1,0,18,1,6,1,86,91,1,0,0
15,77,1,1,1,1,0,27,0,19,0,91,72,0,2,1
18,84,0,1,1,1,1,18,3,8,1,98,99,0,0,0
18,84,0,1,1,1,1,29,3,16,0,68,66,1,1,2
18,84,0,1,1,1,1,20,0,1,1,81,100,0,2,0
18,84,0,0,1,1,1,18,3,8,1,98,99,0,0,0
18,84,0,0,1,1,1,29,3,16,0,68,66,1,1,2
18,84,0,0,1,1,1,20,0,1,1,81,100,0,2,0
18,84,2,0,1,1,1,18,3,8,1,98,99,0,0,0
18,84,2,0,1,1,1,29,3,16,0,68,66,1,1,2
18,84,2,0,1,1,1,20,0,1,1,81,100,0,2,0
18,84,2,1,0,1,1,18,3,8,1,98,99,0,0,0
18,84,2,1,0,1,1,29,3,16,0,68,66,1,1,2
18,84,2,1,0,1,1,20,0,1,1,81,100,0,2,0
12,70,1,1,1,1,0,28,3,12,1,51,81,0,2,1
12,70,1,1,1,1,0,20,2,18,1,57,90,1,2,0
12,70,1,0,2,1,0,28,3,12,1,51,81,0,2,1
12,70,1,0,2,1,0,20,2,18,1,57,90,1,2,0
12,70,1,1,1,1,0,28,3,12,1,51,81,0,2,1
12,70,1,1,1,1,0,20,2,18,1,57,90,1,2,0
29,88,1,1,1,1,1,21,1,7,1,90,49,1,2,3
13,61,1,1,0,1,0,28,0,5,1,86,67,1,2,2
13,61,1,1,0,1,0,29,2,16,1,69,98,0,1,0
13,61,1,1,0,1,0,20,2,15,1,58,57,1,2,2
13,61,0,0,0,1,0,28,0,5,1,86,67,1,2,2
13,61,0,0,0,1,0,29,2,16,1,69,98,0,1,0
13,61,0,0,0,1,0,20,2,15,1,58,57,1,2,2
15,65,1,0,1,1,1,19,1,11,0,51,79,1,0,1
15,65,1,0,1,1,1,28,2,9,0,80,96,1,2,0
15,65,1,0,1,1,1,26,0,18,0,60,47,1,2,3
15,65,2,1,0,1,1,19,1,11,0,51,79,1,0,1
15,65,2,1,0,1,1,28,2,9,0,80,96,1,2,0
15,65,2,1,0,1,1,26,0,18,0,60,47,1,2,3
15,65,2,1,0,1,1,19,1,11,0,51,79,1,0,1
15,65,2,1,0,1,1,28,2,9,0,80,96,1,2,0
15,65,2,1,0,1,1,26,0,18,0,60,47,1,2,3
14,92,2,1,2,1,1,25,2,12,1,64,86,0,0,0
14,92,2,1,2,1,1,20,1,2,1,92,64,1,2,2
14,92,1,1,2,1,1,25,2,12,1,64,86,0,0,0
14,92,1,1,2,1,1,20,1,2,1,92,64,1,2,2
12,74,2,1,0,1,0,23,1,7,0,63,81,0,2,1
12,74,1,0,1,1,0,23,1,7,0,63,81,0,2,1
16,90,0,0,1,1,1,22,2,2,1,57,52,1,2,3
16,90,0,0,1,1,1,23,3,11,0,79,62,1,2,2
16,90,1,0,1,1,1,22,2,2,1,57,52,1,2,3
16,90,1,0,1,1,1,23,3,11,0,79,62,1,2,2
16,90,2,1,0,1,1,22,2,2,1,57,52,1,2,3
16,90,2,1,0,1,1,23,3,11,0,79,62,1,2,2
22,94,2,0,0,1,1,25,0,9,0,61,51,1,2,3
22,94,2,0,0,1,1,20,2,16,1,87,94,0,1,0
22,94,2,0,0,1,1,25,0,20,1,62,50,0,2,3
22,94,1,1,0,1,1,25,0,9,0,61,51,1,2,3
22,94,1,1,0,1,1,20,2,16,1,87,94,0,1,0
22,94,1,1,0,1,1,25,0,20,1,62,50,0,2,3
22,94,2,1,1,1,1,25,0,9,0,61,51,1,2,3
22,94,2,1,1,1,1,20,2,16,1,87,94,0,1,0
22,94,2,1,1,1,1,25,0,20,1,62,50,0,2,3
18,75,1,1,0,1,1,19,3,15,1,50,97,1,2,0
18,75,1,1,0,1,1,19,3,10,1,76,96,0,0,0
18,75,1,1,2,1,1,19,3,15,1,50,97,1,2,0
18,75,1,1,2,1,1,19,3,10,1,76,96,0,0,0
18,75,0,1,1,1,1,19,3,15,1,50,97,1,2,0
18,75,0,1,1,1,1,19,3,10,1,76,96,0,0,0
11,71,1,1,1,1,0,20,1,5,0,53,75,0,2,1
11,71,1,1,1,1,0,18,0,7,0,96,67,1,2,2
11,71,1,1,1,1,0,21,3,16,1,86,42,1,0,3
11,71,1,1,1,1,0,28,3,3,1,60,86,0,2,0
14,100,0,1,2,1,0,23,3,10,1,50,53,0,0,3
14,100,0,1,2,1,0,20,3,11,1,52,73,1,1,1
14,100,0,1,2,1,0,29,0,1,1,76,56,1,0,2
14,100,0,1,2,1,0,22,1,3,1,80,94,0,1,0
14,100,0,0,0,1,0,23,3,10,1,50,53,0,0,3
14,100,0,0,0,1,0,20,3,11,1,52,73,1,1,1
14,100,0,0,0,1,0,29,0,1,1,76,56,1,0,2
14,100,0,0,0,1,0,22,1,3,1,80,94,0,1,0
14,100,1,1,1,1,0,23,3,10,1,50,53,0,0,3
14,100,1,1,1,1,0,20,3,11,1,52,73,1,1,1
14,100,1,1,1,1,0,29,0,1,1,76,56,1,0,2
14,100,1,1,1,1,0,22,1,3,1,80,94,0,1,0
20,75,1,1,0,1,0,22,2,9,1,88,99,0,0,0
20,75,1,1,0,1,0,29,2,8,0,94,66,1,1,2
20,75,1,1,0,1,0,26,1,1,1,66,94,1,2,0
20,75,1,0,1,1,0,22,2,9,1,88,99,0,0,0
20,75,1,0,1,1,0,29,2,8,0,94,66,1,1,2
20,75,1,0,1,1,0,26,1,1,1,66,94,1,2,0
20,75,1,1,2,1,0,22,2,9,1,88,99,0,0,0
20,75,1,1,2,1,0,29,2,8,0,94,66,1,1,2
20,75,1,1,2,1,0,26,1,1,1,66,94,1,2,0
20,75,1,1,2,1,0,22,2,9,1,88,99,0,0,0
20,75,1,1,2,1,0,29,2,8,0,94,66,1,1,2
20,75,1,1,2,1,0,26,1,1,1,66,94,1,2,0
20,75,1,0,1,1,0,22,2,9,1,88,99,0,0,0
20,75,1,0,1,1,0,29,2,8,0,94,66,1,1,2
20,75,1,0,1,1,0,26,1,1,1,66,94,1,2,0
29,76,2,1,0,0,0,18,0,7,1,84,42,0,1,3
29,76,2,1,0,0,0,18,2,2,1,65,91,0,2,0
29,76,2,1,0,0,0,26,2,17,1,71,76,0,2,1
29,76,2,1,0,0,0,22,1,1,1,75,97,0,2,0
29,76,2,1,0,0,0,19,1,4,1,71,90,1,2,0
29,76,2,1,1,1,0,18,0,7,1,84,42,0,1,3
29,76,2,1,1,1,0,18,2,2,1,65,91,0,2,0
29,76,2,1,1,1,0,26,2,17,1,71,76,0,2,1
29,76,2,1,1,1,0,22,1,1,1,75,97,0,2,0
29,76,2,1,1,1,0,19,1,4,1,71,90,1,2,0
28,86,1,0,1,1,1,25,3,10,0,58,89,1,2,0
28,86,1,1,1,1,1,25,3,10,0,58,89,1,2,0
28,86,1,1,1,1,1,25,3,10,0,58,89,1,2,0
27,92,1,0,1,0,0,20,1,7,0,89,67,0,0,2
27,92,0,1,2,1,0,20,1,7,0,89,67,0,0,2
27,92,1,1,0,1,0,20,1,7,0,89,67,0,0,2
27,92,1,1,0,1,0,20,1,7,0,89,67,0,0,2
15,71,0,0,1,1,1,24,3,8,1,59,68,1,0,2
15,71,0,0,1,1,1,18,2,1,1,62,73,0,0,1
15,71,0,0,1,1,1,18,3,18,1,80,95,1,0,0
15,71,2,0,0,1,1,24,3,8,1,59,68,1,0,2
15,71,2,0,0,1,1,18,2,1,1,62,73,0,0,1
15,71,2,0,0,1,1,18,3,18,1,80,95,1,0,0
7,64,2,0,1,1,0,27,0,13,1,84,93,1,2,0
7,64,2,0,1,1,0,18,1,9,1,96,81,1,2,1
7,64,2,0,1,1,0,23,0,10,1,54,66,1,2,2
7,64,2,0,1,1,0,19,1,19,1,80,96,0,0,0
28,81,2,1,1,1,0,19,1,5,0,69,73,1,1,1
28,81,2,1,1,1,0,27,3,12,1,93,52,0,2,3
28,81,2,1,1,1,0,18,0,7,0,56,74,1,2,1
30,68,2,0,1,1,1,22,2,2,0,100,100,0,0,0
30,68,2,0,1,1,1,26,0,6,1,52,41,1,0,3
17,89,2,0,1,1,1,21,2,9,0,92,81,0,1,1
5,83,1,1,1,1,1,23,0,17,1,92,40,0,2,3
5,83,1,1,1,1,1,19,0,16,1,88,51,1,2,3
13,96,2,0,1,1,1,29,2,9,0,95,91,1,0,0
13,96,2,0,1,1,1,27,2,18,1,72,74,0,0,1
13,96,2,0,1,1,1,26,0,7,0,50,53,1,2,3
13,96,2,0,0,1,1,29,2,9,0,95,91,1,0,0
13,96,2,0,0,1,1,27,2,18,1,72,74,0,0,1
13,96,2,0,0,1,1,26,0,7,0,50,53,1,2,3
13,96,1,0,1,1,1,29,2,9,0,95,91,1,0,0
13,96,1,0,1,1,1,27,2,18,1,72,74,0,0,1
13,96,1,0,1,1,1,26,0,7,0,50,53,1,2,3
13,96,2,1,1,0,1,29,2,9,0,95,91,1,0,0
13,96,2,1,1,0,1,27,2,18,1,72,74,0,0,1
13,96,2,1,1,0,1,26,0,7,0,50,53,1,2,3
19,99,1,1,2,1,0,24,2,0,0,71,80,0,1,1
19,99,1,1,2,1,0,26,0,2,0,64,74,1,1,1
19,99,1,1,2,1,0,25,1,8,0,53,94,1,2,0
19,99,1,1,2,1,0,28,3,9,1,66,52,1,2,3
19,99,1,1,2,1,0,18,0,5,1,91,83,0,0,1
19,99,2,1,2,0,0,24,2,0,0,71,80,0,1,1
19,99,2,1,2,0,0,26,0,2,0,64,74,1,1,1
19,99,2,1,2,0,0,25,1,8,0,53,94,1,2,0
19,99,2,1,2,0,0,28,3,9,1,66,52,1,2,3
19,99,2,1,2,0,0,18,0,5,1,91,83,0,0,1
19,99,0,1,0,1,0,24,2,0,0,71,80,0,1,1
19,99,0,1,0,1,0,26,0,2,0,64,74,1,1,1
19,99,0,1,0,1,0,25,1,8,0,53,94,1,2,0
19,99,0,1,0,1,0,28,3,9,1,66,52,1,2,3
19,99,0,1,0,1,0,18,0,5,1,91,83,0,0,1
29,98,2,0,0,1,1,19,1,11,1,77,69,0,2,2
29,98,2,0,0,1,1,22,0,14,1,52,58,1,2,2
29,98,2,1,0,1,1,19,1,11,1,77,69,0,2,2
29,98,2,1,0,1,1,22,0,14,1,52,58,1,2,2
17,73,1,1,0,1,0,27,3,15,0,99,47,1,2,3
17,73,1,1,0,1,0,29,1,14,0,78,80,1,0,1
17,73,1,1,2,1,0,27,3,15,0,99,47,1,2,3
17,73,1,1,2,1,0,29,1,14,0,78,80,1,0,1
17,73,2,0,1,1,0,27,3,15,0,99,47,1,2,3
17,73,2,0,1,1,0,29,1,14,0,78,80,1,0,1
17,73,0,0,2,1,0,27,3,15,0,99,47,1,2,3
17,73,0,0,2,1,0,29,1,14,0,78,80,1,0,1
19,68,1,1,0,1,0,28,2,0,1,79,94,1,2,0
19,68,2,0,1,0,0,28,2,0,1,79,94,1,2,0
19,68,2,0,1,1,0,28,2,0,1,79,94,1,2,0
19,68,2,0,0,0,0,28,2,0,1,79,94,1,2,0
23,63,1,1,2,1,0,18,3,16,1,86,63,1,2,2
23,63,1,1,1,1,0,18,3,16,1,86,63,1,2,2
23,63,1,1,2,1,0,18,3,16,1,86,63,1,2,2
23,63,2,0,0,1,0,18,3,16,1,86,63,1,2,2
25,94,1,0,0,0,1,25,1,0,1,97,79,1,2,1
15,100,0,0,1,1,1,29,2,5,0,58,65,1,0,2
15,100,2,0,2,1,1,29,2,5,0,58,65,1,0,2
15,100,1,1,1,1,1,29,2,5,0,58,65,1,0,2
36,66,2,1,2,1,1,21,3,12,1,50,81,1,2,1
9,71,2,1,1,1,1,24,0,18,0,83,58,1,1,2
25,80,0,0,1,1,1,20,3,5,0,52,79,0,2,1
25,80,0,0,1,1,1,23,2,1,0,75,79,1,2,1
25,80,1,1,0,1,1,20,3,5,0,52,79,0,2,1
25,80,1,1,0,1,1,23,2,1,0,75,79,1,2,1
18,90,2,0,2,0,0,27,3,17,1,71,85,1,2,0
18,90,2,0,2,0,0,26,2,12,1,74,60,0,0,2
18,90,2,1,1,1,0,27,3,17,1,71,85,1,2,0
18,90,2,1,1,1,0,26,2,12,1,74,60,0,0,2
18,90,1,1,2,1,0,27,3,17,1,71,85,1,2,0
18,90,1,1,2,1,0,26,2,12,1,74,60,0,0,2
18,90,1,0,0,1,0,27,3,17,1,71,85,1,2,0
18,90,1,0,0,1,0,26,2,12,1,74,60,0,0,2
18,90,1,0,0,1,0,27,3,17,1,71,85,1,2,0
18,90,1,0,0,1,0,26,2,12,1,74,60,0,0,2
18,90,2,1,0,1,0,27,3,17,1,71,85,1,2,0
18,90,2,1,0,1,0,26,2,12,1,74,60,0,0,2
8,75,1,0,1,1,1,27,3,11,0,89,55,0,1,2
8,75,1,0,1,1,1,21,3,17,0,64,77,1,2,1
8,75,1,0,1,1,1,27,1,9,1,84,100,1,2,0
27,77,1,1,0,1,1,23,3,9,0,82,91,0,2,0
27,77,2,0,2,1,1,23,3,9,0,82,91,0,2,0
27,77,2,1,0,1,1,23,3,9,0,82,91,0,2,0
10,63,1,0,1,1,1,21,1,3,1,90,100,1,2,0
10,63,1,0,1,1,1,27,1,19,1,73,89,1,1,0
10,63,1,0,1,1,1,24,1,3,1,93,66,1,0,2
10,63,1,0,1,1,1,27,1,1,0,69,97,1,2,0
10,63,1,0,1,1,1,18,1,14,1,85,82,0,0,1
10,63,2,0,0,0,1,21,1,3,1,90,100,1,2,0
10,63,2,0,0,0,1,27,1,19,1,73,89,1,1,0
10,63,2,0,0,0,1,24,1,3,1,93,66,1,0,2
10,63,2,0,0,0,1,27,1,1,0,69,97,1,2,0
10,63,2,0,0,0,1,18,1,14,1,85,82,0,0,1
10,63,1,0,0,1,1,21,1,3,1,90,100,1,2,0
10,63,1,0,0,1,1,27,1,19,1,73,89,1,1,0
10,63,1,0,0,1,1,24,1,3,1,93,66,1,0,2
10,63,1,0,0,1,1,27,1,1,0,69,97,1,2,0
10,63,1,0,0,1,1,18,1,14,1,85,82,0,0,1
22,92,1,0,1,1,1,27,3,1,1,55,56,1,2,2
22,92,1,0,1,1,1,29,0,3,0,51,42,1,0,3
22,92,1,0,1,1,1,22,1,8,1,65,63,1,2,2
22,92,0,0,1,1,1,27,3,1,1,55,56,1,2,2
22,92,0,0,1,1,1,29,0,3,0,51,42,1,0,3
22,92,0,0,1,1,1,22,1,8,1,65,63,1,2,2
22,92,0,1,2,1,1,27,3,1,1,55,56,1,2,2
22,92,0,1,2,1,1,29,0,3,0,51,42,1,0,3
22,92,0,1,2,1,1,22,1,8,1,65,63,1,2,2
22,92,0,1,0,1,1,27,3,1,1,55,56,1,2,2
22,92,0,1,0,1,1,29,0,3,0,51,42,1,0,3
22,92,0,1,0,1,1,22,1,8,1,65,63,1,2,2
22,92,2,0,0,1,1,27,3,1,1,55,56,1,2,2
22,92,2,0,0,1,1,29,0,3,0,51,42,1,0,3
22,92,2,0,0,1,1,22,1,8,1,65,63,1,2,2
22,92,0,0,0,1,1,27,3,1,1,55,56,1,2,2
22,92,0,0,0,1,1,29,0,3,0,51,42,1,0,3
22,92,0,0,0,1,1,22,1,8,1,65,63,1,2,2
22,92,2,0,1,1,1,27,3,1,1,55,56,1,2,2
22,92,2,0,1,1,1,29,0,3,0,51,42,1,0,3
22,92,2,0,1,1,1,22,1,8,1,65,63,1,2,2
22,92,1,1,1,1,1,27,3,1,1,55,56,1,2,2
22,92,1,1,1,1,1,29,0,3,0,51,42,1,0,3
22,92,1,1,1,1,1,22,1,8,1,65,63,1,2,2
29,64,2,1,1,1,0,20,2,6,0,99,49,1,2,3
29,64,1,0,1,1,0,20,2,6,0,99,49,1,2,3
13,67,2,1,1,1,0,28,0,0,0,56,82,0,2,1
13,67,2,1,1,1,0,21,0,6,0,84,81,1,2,1
21,77,0,1,0,1,0,29,0,11,1,83,92,1,1,0
21,77,0,1,2,1,0,29,0,11,1,83,92,1,1,0
21,77,1,1,1,1,0,29,0,11,1,83,92,1,1,0
21,77,1,1,0,1,0,29,0,11,1,83,92,1,1,0
7,84,2,1,0,1,1,25,3,8,1,63,88,1,1,0
7,84,2,1,0,1,1,20,3,9,1,84,55,0,2,2
7,84,1,1,1,0,1,25,3,8,1,63,88,1,1,0
7,84,1,1,1,0,1,20,3,9,1,84,55,0,2,2
7,84,2,0,1,1,1,25,3,8,1,63,88,1,1,0
7,84,2,0,1,1,1,20,3,9,1,84,55,0,2,2
7,66,0,1,2,1,1,18,0,7,0,64,79,0,2,1
7,66,0,1,2,1,1,21,2,17,0,56,65,1,1,2
